step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
209,TRANSFER,239714.4,C348010033,20595.0,0.0,C925066309,9229905.37,9469619.78,0
274,CASH_OUT,38003.69,C63294942,0.0,0.0,C2012923109,43318.63,81322.32,0
356,CASH_OUT,180100.2,C507143036,86518.17,0.0,C1322886782,3593495.24,3773595.44,0
694,TRANSFER,292815.44,C4952914,292815.44,0.0,C902467451,0.0,0.0,1
371,CASH_OUT,58326.3,C2055543887,61958.0,3631.7,C599825234,0.0,58326.3,0
333,PAYMENT,12042.61,C1879215042,30857.0,18814.39,M192601867,0.0,0.0,0
169,PAYMENT,4189.59,C894097413,20081.0,15891.41,M440220452,0.0,0.0,0
401,TRANSFER,179390.93,C865417160,1571.0,0.0,C28606009,2622219.69,2801610.62,0
325,PAYMENT,7433.11,C1761064966,305120.22,297687.11,M542560373,0.0,0.0,0
298,CASH_IN,183179.71,C2038750625,5347044.73,5530224.44,C1153039857,329630.12,146450.4,0
178,CASH_IN,103659.26,C1636726273,1588014.12,1691673.38,C2117300334,2501070.18,2397410.92,0
131,TRANSFER,872871.19,C890835471,0.0,0.0,C626957815,3813854.41,4686725.6,0
162,CASH_IN,167897.99,C1363213066,198.0,168095.99,C2107955047,0.0,0.0,0
332,PAYMENT,27056.95,C195860922,0.0,0.0,M293223085,0.0,0.0,0
163,CASH_OUT,173590.57,C22342242,0.0,0.0,C423999428,5819894.54,5993485.1,0
325,CASH_IN,213082.21,C2113782602,65583.0,278665.21,C960536357,0.0,0.0,0
18,CASH_OUT,33528.12,C1576396756,0.0,0.0,C722844186,60045.78,93573.9,0
185,PAYMENT,21226.17,C828291564,105146.0,83919.83,M870112957,0.0,0.0,0
394,CASH_OUT,254609.75,C222624768,0.0,0.0,C1539919550,7102189.11,6991903.29,0
385,TRANSFER,868004.62,C1630644567,868004.62,0.0,C183532439,0.0,0.0,1
132,CASH_IN,175931.78,C462141697,794332.89,970264.67,C576439993,657409.84,481478.06,0
138,CASH_OUT,313775.5,C838690696,0.0,0.0,C671122352,1620342.78,1934118.28,0
401,CASH_IN,286330.41,C1206825296,4464527.11,4750857.52,C892030967,1887865.66,1601535.25,0
186,PAYMENT,6899.97,C907790924,0.0,0.0,M1914544270,0.0,0.0,0
155,CASH_IN,240219.65,C292398866,5249988.4,5490208.06,C2060664104,2703573.87,2463354.22,0
373,CASH_IN,12032.86,C705535034,4027554.83,4039587.69,C1471637332,3779335.85,3767303.0,0
47,CASH_OUT,40653.66,C351031374,10745.0,0.0,C575430707,1722132.29,1762785.95,0
37,CASH_IN,199003.6,C1427218679,3148.0,202151.6,C707616533,0.0,0.0,0
251,PAYMENT,3067.66,C322724830,17732.0,14664.34,M78851795,0.0,0.0,0
611,CASH_OUT,59649.33,C452081223,59649.33,0.0,C1923665675,807552.55,867201.88,1
162,CASH_IN,22848.87,C1008540318,80730.0,103578.87,C1163324972,33848.61,10999.73,0
309,TRANSFER,5981981.19,C652278503,0.0,0.0,C1874150773,8136971.48,14118952.66,0
134,CASH_OUT,22608.76,C183394159,14939.0,0.0,C525312193,330534.29,353143.04,0
138,CASH_IN,477476.14,C699405701,2270805.63,2748281.77,C1407607208,3835052.48,4381309.81,0
261,CASH_OUT,2241630.36,C2036950441,2241630.36,0.0,C1421192075,5951537.54,8193167.9,1
251,TRANSFER,906248.27,C553209547,64016.0,0.0,C2028912922,0.0,906248.27,0
260,CASH_OUT,289741.78,C2135901257,0.0,0.0,C927290509,373771.9,663513.68,0
211,TRANSFER,970011.3,C478913695,0.0,0.0,C583752856,1023747.33,1993758.64,0
348,PAYMENT,21706.53,C882683047,324598.0,302891.47,M838325883,0.0,0.0,0
160,PAYMENT,26237.47,C554337286,0.0,0.0,M1320189899,0.0,0.0,0
538,CASH_OUT,1392337.38,C874241747,1392337.38,0.0,C762678995,125815.9,1518153.28,1
331,PAYMENT,17488.56,C1677106861,0.0,0.0,M1679710276,0.0,0.0,0
290,CASH_IN,88208.3,C2074200095,3289146.14,3377354.44,C1519428051,354914.07,266705.76,0
131,DEBIT,11967.8,C1083115418,7060.0,0.0,C684942595,171051.62,183019.42,0
255,CASH_IN,36844.32,C746458439,150.0,36994.32,C1287844758,1108063.01,1071218.69,0
260,PAYMENT,4200.44,C335310484,0.0,0.0,M1479777897,0.0,0.0,0
185,CASH_OUT,83343.24,C1349872648,0.0,0.0,C596920573,3495073.9,3578417.14,0
11,CASH_IN,57351.55,C1449016496,6158908.97,6216260.52,C695487589,96653.0,0.0,0
349,TRANSFER,1166362.93,C58850626,31923.0,0.0,C760324867,0.0,1166362.93,0
329,CASH_IN,135554.42,C1927481266,6469196.66,6604751.08,C1929872059,1922668.35,1787113.92,0
586,CASH_IN,9995.45,C1390382957,1624622.12,1634617.57,C118714379,1349123.38,1339127.93,0
64,CASH_OUT,960306.85,C1336358470,960306.85,0.0,C89588966,0.0,960306.85,1
33,CASH_IN,99758.77,C1879348247,2089537.13,2189295.9,C858413046,7796502.51,7696743.74,0
404,CASH_IN,94879.41,C1877630123,383154.0,478033.41,C908452202,0.0,0.0,0
325,CASH_OUT,53258.78,C1234757599,1054.0,0.0,C337066721,28661.0,81919.78,0
354,PAYMENT,3671.61,C837170141,28191.0,24519.39,M1912838993,0.0,0.0,0
341,CASH_OUT,3011102.29,C1012799951,3011102.29,0.0,C1240944469,1925102.87,4936205.15,1
116,CASH_OUT,2066848.27,C170219617,2066848.27,0.0,C1752658199,0.0,2066848.27,1
277,CASH_OUT,161251.64,C1123343608,28986.0,0.0,C1352650576,0.0,161251.64,0
179,CASH_OUT,2387.56,C786569334,0.0,0.0,C2004275725,15436838.59,15439226.16,0
554,TRANSFER,9421856.87,C476581036,9421856.87,0.0,C919579772,0.0,0.0,1
298,CASH_OUT,322138.52,C445601751,0.0,0.0,C197718709,0.0,322138.52,0
188,PAYMENT,1507.11,C913758807,58314.49,56807.38,M1950982798,0.0,0.0,0
342,CASH_OUT,127018.14,C162432528,127018.14,0.0,C1457828270,0.0,127018.14,1
397,CASH_OUT,98562.25,C804312572,202783.0,104220.75,C127400790,4140735.81,4239298.06,0
139,CASH_OUT,38463.17,C481694255,0.0,0.0,C226351819,1359343.08,1397806.25,0
640,PAYMENT,10546.24,C1397037285,0.0,0.0,M615447965,0.0,0.0,0
14,CASH_IN,166451.33,C65600909,19164514.62,19330965.95,C1719018712,263224.02,96772.69,0
619,CASH_OUT,63126.64,C16796864,14786.0,0.0,C1661643390,877565.67,940692.3,0
372,CASH_OUT,332772.46,C1237536519,34796.0,0.0,C219167812,33527570.56,33860343.01,0
60,TRANSFER,89014.32,C1517105060,89014.32,0.0,C621322132,0.0,0.0,1
133,CASH_OUT,187545.17,C2064865397,0.0,0.0,C2128937759,6694084.47,6881629.64,0
202,CASH_IN,159953.6,C2066789833,44509.0,204462.6,C741891700,308414.37,148460.77,0
274,CASH_OUT,290784.23,C468834387,30891.0,0.0,C377081375,66760.89,357545.12,0
185,CASH_IN,139318.17,C216638267,2255890.61,2395208.78,C936332388,6745432.74,6606114.57,0
702,TRANSFER,3171085.59,C1892216157,3171085.59,3171085.59,C1308068787,0.0,0.0,1
256,CASH_OUT,324405.81,C1246184276,0.0,0.0,C606016343,2899303.07,3223708.89,0
406,TRANSFER,2426076.89,C64180102,2426076.89,0.0,C902434449,0.0,0.0,1
304,PAYMENT,29816.31,C202677272,4482.97,0.0,M1883700965,0.0,0.0,0
238,CASH_OUT,116423.7,C1434986946,0.0,0.0,C998205648,310917.79,427341.48,0
278,CASH_IN,55269.2,C1571945398,4926286.58,4981555.78,C44530369,451992.42,396723.21,0
334,PAYMENT,16683.0,C2068273032,5525.0,0.0,M1304661834,0.0,0.0,0
378,PAYMENT,17782.22,C1648606339,51330.0,33547.78,M1871927854,0.0,0.0,0
573,PAYMENT,12529.43,C83884056,138633.81,126104.38,M988983975,0.0,0.0,0
406,CASH_OUT,126192.63,C1660121126,126192.63,0.0,C39677871,0.0,126192.63,1
153,CASH_OUT,3468.42,C538971780,0.0,0.0,C1223575319,231829.85,235298.27,0
358,CASH_IN,194821.31,C802559800,11104.0,205925.31,C677236203,35695.68,0.0,0
371,CASH_OUT,154837.51,C466833567,0.0,0.0,C565078710,4354863.45,4509700.96,0
683,CASH_OUT,375965.75,C1765087776,0.0,0.0,C451699576,1337655.14,1713620.88,0
300,TRANSFER,485429.73,C2028362530,0.0,0.0,C1313658139,960744.19,1446173.92,0
379,PAYMENT,18987.14,C1943922634,67.0,0.0,M204458656,0.0,0.0,0
133,CASH_OUT,416468.65,C1545292263,96399.0,0.0,C1446609776,0.0,416468.65,0
536,CASH_OUT,285382.07,C2026773227,285382.07,0.0,C1098688796,0.0,285382.07,1
571,CASH_IN,152985.29,C837401904,2322457.7,2475442.98,C1381946570,314927.62,161942.34,0
309,CASH_OUT,384402.46,C633810762,316700.71,0.0,C1063212886,2429026.36,2813428.81,0
236,PAYMENT,302.25,C818756769,601858.95,601556.7,M783787452,0.0,0.0,0
289,PAYMENT,25780.01,C1706381437,0.0,0.0,M42849145,0.0,0.0,0
234,TRANSFER,196624.77,C1551439362,0.0,0.0,C1330512041,569972.74,766597.51,0
299,CASH_OUT,343053.18,C55093366,85699.36,0.0,C1228292230,2243746.29,2586799.46,0
617,CASH_OUT,25865.95,C1799087699,10885.0,0.0,C795295046,679999.77,705865.72,0
188,CASH_OUT,180872.21,C922292210,10700.0,0.0,C1207233278,0.0,180872.21,0
354,PAYMENT,194.24,C1367458640,0.0,0.0,M1055049846,0.0,0.0,0
252,CASH_OUT,230725.81,C1369229752,0.0,0.0,C1575101872,429965.83,660691.64,0
307,PAYMENT,4670.73,C14442591,0.0,0.0,M655905352,0.0,0.0,0
137,PAYMENT,20521.44,C2116079440,0.0,0.0,M340143325,0.0,0.0,0
694,PAYMENT,802.68,C130586868,32143.0,31340.32,M12989177,0.0,0.0,0
304,CASH_IN,332468.21,C1715879614,27849.0,360317.21,C1343710603,9897.96,0.0,0
203,TRANSFER,466580.69,C1631478680,466580.69,0.0,C1835027188,0.0,0.0,1
382,CASH_OUT,59271.17,C343789816,0.0,0.0,C1875372308,4684035.5,4743306.67,0
380,PAYMENT,13614.09,C1522317252,5008.94,0.0,M1781056485,0.0,0.0,0
323,CASH_OUT,227090.96,C940627469,20675.0,0.0,C1498042846,255791.6,482882.56,0
35,PAYMENT,24395.97,C108173673,886009.07,861613.09,M44965480,0.0,0.0,0
152,TRANSFER,102945.99,C488688199,102945.99,0.0,C1626596200,0.0,0.0,1
566,PAYMENT,8646.57,C20345975,0.0,0.0,M226962417,0.0,0.0,0
355,PAYMENT,26046.29,C857272054,5117.0,0.0,M1525950123,0.0,0.0,0
403,PAYMENT,14493.98,C5392667,82284.0,67790.02,M1658978424,0.0,0.0,0
11,PAYMENT,18646.5,C22064557,3870.0,0.0,M714994808,0.0,0.0,0
350,CASH_OUT,320706.5,C418394946,0.0,0.0,C1474348938,359305.82,680012.32,0
189,PAYMENT,11796.31,C1618966807,48907.38,37111.07,M1476489104,0.0,0.0,0
290,TRANSFER,559565.82,C322093816,559565.82,0.0,C1267169674,0.0,0.0,1
273,CASH_OUT,187235.9,C894854820,0.0,0.0,C405790150,466322.75,653558.65,0
406,TRANSFER,777478.43,C1694842995,0.0,0.0,C1953746914,3225347.37,4002825.79,0
150,CASH_OUT,163852.19,C1364188509,163852.19,0.0,C1652775924,548967.17,712819.36,1
46,PAYMENT,10976.73,C340975673,0.0,0.0,M975421201,0.0,0.0,0
324,CASH_IN,145444.73,C95688490,24845.0,170289.73,C722618944,0.0,0.0,0
45,TRANSFER,7335355.57,C1102672587,7335355.57,0.0,C735323689,0.0,0.0,1
573,TRANSFER,108698.71,C99334949,13366.0,0.0,C707986604,78711.9,187410.61,0
301,PAYMENT,2333.83,C1275708705,0.0,0.0,M1224431934,0.0,0.0,0
157,DEBIT,2298.92,C49835739,5352.0,3053.08,C1423828642,257101.24,677646.94,0
144,PAYMENT,13127.59,C695168855,10733.0,0.0,M773853271,0.0,0.0,0
205,CASH_IN,281347.88,C620945888,5816215.0,6097562.88,C675271811,841034.2,559686.32,0
202,CASH_OUT,2263927.04,C94525444,2263927.04,0.0,C1450888906,0.0,2263927.04,1
162,CASH_OUT,179876.99,C1701115793,0.0,0.0,C1294879489,832371.14,1012248.13,0
233,CASH_OUT,28421.09,C4206223,9062.0,0.0,C1655374963,0.0,28421.09,0
130,CASH_IN,259688.08,C619739678,1160099.26,1419787.34,C991967182,1486806.24,1227118.17,0
227,PAYMENT,22725.2,C1443501889,12638.05,0.0,M53709236,0.0,0.0,0
407,PAYMENT,11457.35,C502776633,689.0,0.0,M1845424510,0.0,0.0,0
182,TRANSFER,767755.17,C304885039,767755.17,0.0,C2068840304,0.0,0.0,1
159,CASH_OUT,284859.65,C1245820391,0.0,0.0,C72582050,436212.01,721071.66,0
137,CASH_OUT,158345.17,C1788611530,73250.0,0.0,C858942376,0.0,158345.17,0
372,CASH_IN,12277.88,C1553246912,20521972.07,20534249.95,C2034035074,388933.05,376655.17,0
14,CASH_IN,212593.08,C1932434448,1480410.42,1693003.5,C1886481626,241324.26,28731.18,0
163,CASH_IN,49741.81,C1511450658,13454307.63,13504049.43,C189050207,942924.9,893183.09,0
625,TRANSFER,249749.05,C2136238029,249749.05,0.0,C1843224503,0.0,0.0,1
186,TRANSFER,8607089.62,C546277701,8607089.62,0.0,C680858375,0.0,0.0,1
188,TRANSFER,342001.4,C1358695542,0.0,0.0,C734306302,501985.58,843986.98,0
231,CASH_OUT,257197.02,C1176429857,0.0,0.0,C581336528,1027195.66,1284392.68,0
190,PAYMENT,4571.16,C1456315967,880.0,0.0,M279020486,0.0,0.0,0
236,PAYMENT,15447.76,C1489151342,18135.77,2688.01,M194960853,0.0,0.0,0
255,CASH_IN,299816.98,C274378051,326.0,300142.98,C1860541274,267634.03,0.0,0
383,PAYMENT,7188.55,C1433103200,39563.0,32374.45,M1421078077,0.0,0.0,0
16,CASH_OUT,325631.74,C213311121,18093.0,0.0,C899112471,627397.22,953028.95,0
163,CASH_IN,51207.61,C195063970,3187858.53,3239066.14,C1889179409,1892813.55,1841605.93,0
709,CASH_IN,122164.28,C1988544342,1837111.32,1959275.6,C137331600,355284.11,233119.83,0
280,PAYMENT,8952.69,C500602984,5507.0,0.0,M461731618,0.0,0.0,0
137,PAYMENT,6925.8,C1337130997,146278.69,139352.89,M1247438422,0.0,0.0,0
202,PAYMENT,1241.41,C935032722,9118.0,7876.59,M1831695683,0.0,0.0,0
15,CASH_IN,16613.02,C1608945862,6253717.98,6270331.0,C1283388533,292896.4,276283.38,0
307,CASH_OUT,271737.33,C910861802,0.0,0.0,C1762988203,6491605.04,6763342.36,0
212,CASH_OUT,135158.37,C273943468,0.0,0.0,C513495126,730460.08,865618.46,0
500,PAYMENT,14674.18,C573370366,155943.0,141268.82,M1704909637,0.0,0.0,0
16,CASH_OUT,71966.52,C1404164720,72967.02,1000.5,C1728460906,6625471.16,6697437.68,0
205,PAYMENT,12692.54,C621870667,653.0,0.0,M1637184197,0.0,0.0,0
308,CASH_OUT,112964.4,C138640599,30664.0,0.0,C1366296025,7779936.62,7892901.01,0
253,CASH_OUT,158201.54,C1190770302,1122.0,0.0,C1410329747,6959177.69,7117379.22,0
256,TRANSFER,400722.93,C1980740869,64973.0,0.0,C5511586,190799.2,591522.13,0
42,CASH_OUT,167182.08,C1838676204,0.0,0.0,C810576909,7256747.69,7423929.76,0
135,CASH_IN,172516.41,C1555518809,7996679.53,8169195.94,C931896109,2008644.78,1836128.37,0
159,CASH_IN,237900.78,C142294462,316998.0,554898.78,C687841908,71000.44,0.0,0
732,TRANSFER,59677.48,C1489751550,59677.48,0.0,C934061897,0.0,0.0,1
444,TRANSFER,178616.12,C1841711424,178616.12,0.0,C622012367,0.0,0.0,1
517,CASH_OUT,70645.64,C223834339,31458.0,0.0,C934138900,10226209.03,10296854.68,0
8,CASH_OUT,222.0,C1737727444,222.0,0.0,C588779235,24708.0,171647.35,1
587,PAYMENT,12941.16,C1380803910,130577.0,117635.84,M90004011,0.0,0.0,0
724,TRANSFER,72389.42,C369360182,72389.42,0.0,C1892199981,0.0,0.0,1
130,CASH_OUT,42893.07,C1288743580,0.0,0.0,C443130803,1441204.18,1484097.26,0
374,CASH_OUT,153426.4,C1327363499,0.0,0.0,C168252089,530682.21,684108.61,0
405,CASH_OUT,356739.22,C1390917194,0.0,0.0,C1031318794,2156593.58,2513332.8,0
455,TRANSFER,542222.77,C572669478,542222.77,0.0,C899620238,0.0,0.0,1
330,PAYMENT,2103.53,C60039989,18759.0,16655.47,M161853936,0.0,0.0,0
41,CASH_OUT,328208.08,C100063926,0.0,0.0,C517917758,1237648.11,1565856.19,0
328,PAYMENT,34192.32,C162713693,0.0,0.0,M1495885293,0.0,0.0,0
130,CASH_OUT,505170.62,C299710933,0.0,0.0,C1326026486,933788.61,1438959.23,0
163,PAYMENT,9264.17,C1754488667,0.0,0.0,M1824698342,0.0,0.0,0
40,CASH_IN,167367.25,C256941228,4381854.47,4549221.72,C804533723,1159982.33,992615.08,0
45,CASH_IN,173856.01,C2097496867,7163313.07,7337169.08,C1242573536,594489.62,420633.61,0
252,TRANSFER,441861.44,C534343090,0.0,0.0,C748214608,668241.13,1110102.57,0
348,TRANSFER,249721.22,C1666604396,0.0,0.0,C1784527929,1184759.32,1434480.54,0
401,CASH_OUT,47712.91,C1611364187,0.0,0.0,C1786155543,547690.03,595402.94,0
130,PAYMENT,12711.17,C78775879,573.0,0.0,M925164173,0.0,0.0,0
186,TRANSFER,1620838.2,C1108420575,219812.49,0.0,C249932934,4611684.09,6232522.28,0
309,PAYMENT,3014.54,C1412192145,257.0,0.0,M90006727,0.0,0.0,0
715,CASH_OUT,48575.31,C149321997,26429.0,0.0,C1150600761,34132.48,82707.79,0
236,PAYMENT,72.1,C557059935,0.0,0.0,M322936356,0.0,0.0,0
165,TRANSFER,185508.85,C525414413,344888.15,159379.29,C1453689356,1493081.27,1678590.12,0
346,CASH_OUT,91859.05,C1145922811,168.0,0.0,C1933736063,240986.53,332845.57,0
183,CASH_OUT,356050.77,C2141314255,167.0,0.0,C522606728,0.0,356050.77,0
162,CASH_OUT,528447.93,C1164600482,0.0,0.0,C1626599444,859867.19,1388315.11,0
10,CASH_OUT,204476.28,C1149412890,228434.35,23958.08,C540846849,1123670.24,2157923.92,0
281,CASH_OUT,1030417.74,C1500009160,1030417.74,0.0,C1683886957,0.0,1030417.74,1
327,PAYMENT,14649.61,C1418320823,51041.0,36391.39,M1582159910,0.0,0.0,0
149,CASH_OUT,14016.65,C1941677118,14016.65,0.0,C1983026804,1818633.89,1832650.55,1
155,CASH_OUT,42802.51,C1913416910,0.0,0.0,C1527299857,104738.95,147541.46,0
565,CASH_OUT,364715.24,C1494182124,364715.24,0.0,C1189627156,547144.76,911860.0,1
356,CASH_OUT,174136.22,C1163162323,41890.0,0.0,C2073386572,0.0,174136.22,0
324,CASH_IN,373853.48,C1465526377,108508.0,482361.48,C1716021442,1314805.99,940952.51,0
249,PAYMENT,5455.08,C699519198,0.0,0.0,M82416538,0.0,0.0,0
251,PAYMENT,13498.32,C1797147579,100123.0,86624.68,M139876342,0.0,0.0,0
442,CASH_OUT,1487505.07,C767286102,1487505.07,0.0,C1674131234,0.0,1487505.07,1
179,CASH_IN,217838.77,C1450014784,7365798.34,7583637.12,C1002973288,3185229.56,2967390.79,0
298,CASH_OUT,90091.92,C871460603,154.0,0.0,C1135616027,218463.45,308555.37,0
230,CASH_OUT,186345.04,C1549958649,440870.0,254524.96,C434954011,32253.82,436105.66,0
163,PAYMENT,2145.79,C1275084487,21588.0,19442.21,M1350229466,0.0,0.0,0
653,TRANSFER,598426.68,C652500321,598426.68,0.0,C430642994,0.0,0.0,1
8,PAYMENT,1767.25,C406400583,51146.83,49379.57,M515153670,0.0,0.0,0
208,PAYMENT,991.49,C1511990870,250677.0,249685.51,M1187012266,0.0,0.0,0
161,CASH_OUT,45237.4,C1643221456,6437.0,0.0,C1088363358,0.0,45237.4,0
132,CASH_IN,144983.71,C1291996385,45192.0,190175.71,C725275187,341809.25,196825.54,0
157,CASH_IN,238787.04,C1359940134,6404547.01,6643334.05,C2089264118,7324536.41,7085749.37,0
251,CASH_OUT,144407.61,C1269716551,15421.0,0.0,C78879279,70040.68,214448.29,0
547,PAYMENT,6489.34,C1300336450,0.0,0.0,M1621690361,0.0,0.0,0
260,CASH_OUT,117434.54,C53098405,0.0,0.0,C824801986,10818299.49,10935734.04,0
402,CASH_OUT,189945.75,C1440467494,0.0,0.0,C294698763,2121826.33,2311772.08,0
139,CASH_OUT,283757.1,C2015547661,20547.0,0.0,C722786005,422771.79,706528.89,0
394,CASH_OUT,201247.25,C1380307239,201247.25,0.0,C1910018633,1296099.23,1497346.48,1
306,CASH_IN,25033.71,C1174060823,966524.95,991558.67,C793707658,641271.45,616237.73,0
326,CASH_OUT,252770.05,C1107151992,1433.55,0.0,C739042260,1082894.6,1335664.65,0
677,TRANSFER,1600721.32,C1890383797,1600721.32,0.0,C1224355851,0.0,0.0,1
38,CASH_OUT,228333.66,C1810903149,46998.0,0.0,C1070023623,1882384.0,2110717.66,0
258,CASH_OUT,9271.96,C272168556,589.0,0.0,C934940818,0.0,9271.96,0
414,CASH_OUT,3285475.4,C959785140,3285475.4,0.0,C473805746,746119.83,4031595.23,1
396,PAYMENT,4139.78,C118168489,0.0,0.0,M1881618966,0.0,0.0,0
148,TRANSFER,3733104.07,C492529807,3733104.07,0.0,C863881747,0.0,0.0,1
238,CASH_OUT,37725.12,C285191645,0.0,0.0,C289519482,1806011.23,1843736.35,0
354,CASH_IN,77439.58,C1397262278,14618961.71,14696401.29,C1668279539,1852348.48,1774908.89,0
324,CASH_IN,160842.6,C524766182,902.0,161744.6,C492831715,0.0,0.0,0
136,PAYMENT,24917.03,C1942707865,1101842.62,1076925.58,M1614047494,0.0,0.0,0
160,CASH_IN,72766.87,C2137052841,15002362.99,15075129.86,C935845697,1328276.54,1255509.67,0
14,PAYMENT,11005.39,C90002140,9942.52,0.0,M343517808,0.0,0.0,0
340,TRANSFER,4896179.38,C1482401390,4896179.38,0.0,C1010534882,0.0,0.0,1
46,CASH_IN,5535.11,C771878500,8024.0,13559.11,C685350961,1369944.44,1364409.33,0
15,CASH_IN,182766.16,C304635622,92589.0,275355.16,C2029221570,0.0,0.0,0
14,PAYMENT,10553.63,C1104089179,0.0,0.0,M817395521,0.0,0.0,0
38,CASH_IN,174204.74,C1768235901,8398746.65,8572951.39,C1316765958,325800.0,151595.26,0
330,CASH_OUT,46458.63,C799717954,7228.0,0.0,C1353338346,1401067.74,1447526.38,0
322,PAYMENT,38707.04,C1134620767,163175.71,124468.67,M1921042177,0.0,0.0,0
304,CASH_OUT,168954.24,C942745749,204348.0,35393.76,C1912070376,0.0,168954.24,0
37,CASH_IN,71735.98,C1817905673,4887387.19,4959123.18,C1395614752,304074.91,232338.93,0
691,CASH_OUT,185394.68,C1193489271,0.0,0.0,C35913741,3005100.05,3190494.73,0
206,CASH_IN,91507.66,C1202388262,100679.0,192186.66,C1276084245,0.0,0.0,0
11,PAYMENT,7209.77,C217538242,218578.6,211368.82,M249278050,0.0,0.0,0
154,CASH_IN,317828.91,C377493544,213064.0,530892.91,C233105093,955089.9,637260.99,0
284,CASH_OUT,261133.98,C1296492463,0.0,0.0,C1515491308,362356.22,623490.2,0
591,TRANSFER,906270.63,C1366387168,906270.63,0.0,C82363248,0.0,0.0,1
380,CASH_OUT,12417.85,C1812054573,42132.0,29714.15,C1501415447,71802.7,84220.55,0
548,CASH_IN,17117.2,C808654987,34011.0,51128.2,C531347122,204412.57,187295.37,0
492,CASH_IN,2508.1,C1630604897,1133881.92,1136390.02,C1065505963,203991.14,201483.04,0
690,CASH_OUT,166891.51,C1080371544,166891.51,0.0,C2138077738,0.0,166891.51,1
83,CASH_OUT,24412.07,C451805271,24412.07,0.0,C75671301,1564103.49,1588515.56,1
189,TRANSFER,290604.31,C822531973,30400.6,0.0,C2083117811,4799147.86,5089752.17,0
183,CASH_IN,260347.59,C1065471095,527431.0,787778.59,C1242700745,0.0,0.0,0
155,CASH_OUT,73459.48,C1515932470,0.0,0.0,C1996302007,3395874.27,3469333.75,0
357,CASH_IN,167677.12,C2119795869,919430.81,1087107.93,C1279720344,2615614.23,2447937.11,0
153,PAYMENT,32340.19,C1905128051,257182.15,224841.96,M1164592256,0.0,0.0,0
131,PAYMENT,27815.57,C17292853,86918.85,59103.28,M1941954366,0.0,0.0,0
90,CASH_OUT,249791.3,C712828337,249791.3,0.0,C1973032153,0.0,249791.3,1
731,TRANSFER,31887.18,C1764583028,31887.18,0.0,C252274322,0.0,0.0,1
259,CASH_OUT,110966.91,C47579640,81792.0,0.0,C749792186,1415931.44,1526898.35,0
238,TRANSFER,10000000.0,C1028530067,15274773.52,5274773.52,C1390461904,0.0,0.0,1
122,CASH_OUT,355832.18,C348049773,355832.18,0.0,C1765590670,92057.45,447889.63,1
36,CASH_OUT,191198.23,C1578104278,49507.0,0.0,C2085805920,3758025.56,3949223.79,0
35,CASH_IN,253334.86,C1081799928,20055.0,273389.86,C794768651,1945860.9,1692526.04,0
718,TRANSFER,9749042.95,C1040320190,9749042.95,0.0,C598263954,0.0,0.0,1
33,TRANSFER,10000000.0,C1439740840,19887819.06,9887819.06,C875288652,0.0,0.0,1
356,CASH_IN,108368.36,C1433083370,382309.0,490677.36,C650974150,1073965.01,965596.66,0
564,CASH_OUT,55828.87,C1170472326,55828.87,0.0,C836514563,0.0,55828.87,1
129,PAYMENT,5220.79,C721917550,0.0,0.0,M1804645063,0.0,0.0,0
277,CASH_IN,101193.97,C708830681,589.0,101782.97,C57395866,0.0,0.0,0
208,CASH_OUT,121160.7,C361439301,0.0,0.0,C829586920,4189756.9,4483004.29,0
188,PAYMENT,3346.25,C1158454166,21471.0,18124.75,M1609517485,0.0,0.0,0
22,PAYMENT,14891.67,C1555431682,39188.0,24296.33,M1548779102,0.0,0.0,0
202,CASH_OUT,458480.99,C1089905391,225529.58,0.0,C1926949256,1360170.12,1818651.11,0
140,CASH_OUT,252191.3,C558951431,0.0,0.0,C649396496,1765384.33,2017575.63,0
37,CASH_IN,272216.77,C1644064522,2536141.04,2808357.81,C1900915672,642587.37,370370.6,0
160,TRANSFER,421767.25,C1774467472,0.0,0.0,C1819218949,1581404.13,2003171.38,0
719,CASH_OUT,479926.98,C236547965,479926.98,0.0,C1382782385,71009.24,550936.23,1
187,CASH_OUT,267826.77,C2120722526,0.0,0.0,C884076802,978701.09,1246527.86,0
565,PAYMENT,13218.16,C2079996613,15420.11,2201.95,M609849409,0.0,0.0,0
525,CASH_OUT,42634.48,C725585810,11470.0,0.0,C1177320273,0.0,42634.48,0
527,PAYMENT,8737.89,C1536438825,18521.63,9783.74,M1129342882,0.0,0.0,0
327,PAYMENT,2952.83,C315202083,11240.0,8287.17,M1215036732,0.0,0.0,0
10,PAYMENT,17987.47,C1086326255,11990.0,0.0,M278007915,0.0,0.0,0
231,CASH_IN,239450.97,C1475749846,50331.0,289781.97,C1517125701,0.0,0.0,0
182,CASH_OUT,106386.91,C1782596519,19810.0,0.0,C1395254289,205216.19,311603.11,0
544,PAYMENT,17183.26,C21567303,0.0,0.0,M64045710,0.0,0.0,0
257,TRANSFER,1003061.38,C1626366132,22108.0,0.0,C1352224973,1201270.85,2204332.22,0
303,PAYMENT,67693.51,C1921570645,11312.0,0.0,M176546402,0.0,0.0,0
402,PAYMENT,13394.18,C1154798117,0.0,0.0,M890086910,0.0,0.0,0
128,CASH_OUT,3062506.58,C1347372630,3062506.58,0.0,C1738146204,0.0,3062506.58,1
